pokemon_id,pokemon_name,move_id,move_name,learn_method,level_learned_at,source_version_group
794,Buzzwole,141,Leech Life,level-up,29,sun-moon
794,Buzzwole,223,Dynamic Punch,level-up,50,sword-shield
794,Buzzwole,233,Vital Throw,level-up,15,sword-shield
794,Buzzwole,264,Focus Punch,level-up,70,sword-shield
794,Buzzwole,276,Superpower,level-up,65,sword-shield
794,Buzzwole,359,Hammer Arm,level-up,47,sun-moon
794,Buzzwole,565,Fell Stinger,level-up,1,sun-moon
794,Buzzwole,612,Power-Up Punch,level-up,1,sun-moon
794,Buzzwole,679,Lunge,level-up,40,sword-shield
795,Pheromosa,23,Stomp,level-up,13,sun-moon
795,Pheromosa,24,Double Kick,level-up,1,sun-moon
795,Pheromosa,26,Jump Kick,level-up,31,sun-moon
795,Pheromosa,129,Swift,level-up,7,sun-moon
795,Pheromosa,136,High Jump Kick,level-up,67,sun-moon
795,Pheromosa,167,Triple Kick,level-up,30,sword-shield
795,Pheromosa,229,Rapid Spin,level-up,1,sun-moon
795,Pheromosa,318,Silver Wind,level-up,23,sun-moon
795,Pheromosa,340,Bounce,level-up,29,sun-moon
795,Pheromosa,364,Feint,level-up,1,sword-shield
795,Pheromosa,405,Bug Buzz,level-up,53,sun-moon
795,Pheromosa,450,Bug Bite,level-up,15,sword-shield
795,Pheromosa,679,Lunge,level-up,45,sword-shield
796,Xurkitree,9,Thunder Punch,level-up,23,sun-moon
796,Xurkitree,35,Wrap,level-up,1,sun-moon
796,Xurkitree,84,Thunder Shock,level-up,1,sun-moon
796,Xurkitree,85,Thunderbolt,level-up,37,sun-moon
796,Xurkitree,192,Zap Cannon,level-up,70,sword-shield
796,Xurkitree,209,Spark,level-up,1,sun-moon
796,Xurkitree,324,Signal Beam,level-up,31,sun-moon
796,Xurkitree,351,Shock Wave,level-up,13,sun-moon
796,Xurkitree,435,Discharge,level-up,45,sword-shield
796,Xurkitree,438,Power Whip,level-up,59,sun-moon
797,Celesteela,33,Tackle,level-up,1,sun-moon
797,Celesteela,38,Double-Edge,level-up,65,sword-shield
797,Celesteela,71,Absorb,level-up,1,sun-moon
797,Celesteela,72,Mega Drain,level-up,13,sun-moon
797,Celesteela,130,Skull Bash,level-up,53,sun-moon
797,Celesteela,202,Giga Drain,level-up,31,sun-moon
797,Celesteela,402,Seed Bomb,level-up,47,sun-moon
797,Celesteela,403,Air Slash,level-up,1,sun-moon
797,Celesteela,430,Flash Cannon,level-up,37,sun-moon
797,Celesteela,442,Iron Head,level-up,29,sun-moon
797,Celesteela,479,Smack Down,level-up,7,sun-moon
798,Kartana,15,Cut,level-up,1,sun-moon
798,Kartana,75,Razor Leaf,level-up,5,sword-shield
798,Kartana,206,False Swipe,level-up,7,sun-moon
798,Kartana,210,Fury Cutter,level-up,1,sun-moon
798,Kartana,314,Air Cutter,level-up,1,sun-moon
798,Kartana,332,Aerial Ace,level-up,23,sun-moon
798,Kartana,348,Leaf Blade,level-up,43,sun-moon
798,Kartana,400,Night Slash,level-up,31,sun-moon
798,Kartana,403,Air Slash,level-up,59,sun-moon
798,Kartana,404,X-Scissor,level-up,47,sun-moon
798,Kartana,410,Vacuum Wave,level-up,1,sun-moon
798,Kartana,427,Psycho Cut,level-up,67,sun-moon
798,Kartana,533,Sacred Sword,level-up,1,sun-moon
799,Guzzlord,23,Stomp,level-up,7,sun-moon
799,Guzzlord,34,Body Slam,level-up,35,sword-shield
799,Guzzlord,37,Thrash,level-up,47,sun-moon
799,Guzzlord,44,Bite,level-up,1,sun-moon
799,Guzzlord,231,Iron Tail,level-up,29,sun-moon
799,Guzzlord,242,Crunch,level-up,30,sword-shield
799,Guzzlord,282,Knock Off,level-up,10,sword-shield
799,Guzzlord,359,Hammer Arm,level-up,43,sun-moon
799,Guzzlord,407,Dragon Rush,level-up,55,sword-shield
799,Guzzlord,416,Giga Impact,level-up,70,sword-shield
799,Guzzlord,525,Dragon Tail,level-up,1,sword-shield
799,Guzzlord,537,Steamroller,level-up,19,sun-moon
799,Guzzlord,562,Belch,level-up,1,sun-moon
799,Guzzlord,693,Brutal Swing,level-up,13,sun-moon
799,Guzzlord,707,Stomping Tantrum,level-up,20,sword-shield
800,Necrozma,93,Confusion,level-up,1,sun-moon
800,Necrozma,163,Slash,level-up,7,sun-moon
800,Necrozma,232,Metal Claw,level-up,1,sun-moon
800,Necrozma,350,Rock Blast,level-up,19,sun-moon
800,Necrozma,400,Night Slash,level-up,23,sun-moon
800,Necrozma,408,Power Gem,level-up,43,sun-moon
800,Necrozma,427,Psycho Cut,level-up,32,sword-shield
800,Necrozma,429,Mirror Shot,level-up,1,sun-moon
800,Necrozma,451,Charge Beam,level-up,1,scarlet-violet
800,Necrozma,500,Stored Power,level-up,13,sun-moon
800,Necrozma,711,Prismatic Laser,level-up,73,sun-moon
800,Necrozma,722,Photon Geyser,level-up,50,ultra-sun-ultra-moon
801,Magearna,60,Psybeam,level-up,1,sun-moon
801,Magearna,62,Aurora Beam,level-up,17,sun-moon
801,Magearna,192,Zap Cannon,level-up,84,sword-shield
801,Magearna,205,Rollout,level-up,12,sword-shield
801,Magearna,396,Aura Sphere,level-up,66,sword-shield
801,Magearna,429,Mirror Shot,level-up,25,sun-moon
801,Magearna,430,Flash Cannon,level-up,41,sun-moon
801,Magearna,442,Iron Head,level-up,1,sun-moon
801,Magearna,485,Synchronoise,level-up,73,sun-moon
801,Magearna,705,Fleur Cannon,level-up,49,sun-moon
802,Marshadow,7,Fire Punch,level-up,1,sun-moon
802,Marshadow,8,Ice Punch,level-up,1,sun-moon
802,Marshadow,9,Thunder Punch,level-up,1,sun-moon
802,Marshadow,26,Jump Kick,level-up,35,sun-moon
802,Marshadow,27,Rolling Kick,level-up,15,sun-moon
802,Marshadow,228,Pursuit,level-up,1,sun-moon
802,Marshadow,325,Shadow Punch,level-up,18,sword-shield
802,Marshadow,364,Feint,level-up,1,sword-shield
802,Marshadow,370,Close Combat,level-up,50,sun-moon
802,Marshadow,372,Assurance,level-up,1,sun-moon
802,Marshadow,389,Sucker Punch,level-up,45,sword-shield
802,Marshadow,395,Force Palm,level-up,5,sun-moon
802,Marshadow,409,Drain Punch,level-up,1,sun-moon
802,Marshadow,425,Shadow Sneak,level-up,1,sun-moon
802,Marshadow,712,Spectral Thief,level-up,45,sun-moon
803,Poipole,31,Fury Attack,level-up,7,ultra-sun-ultra-moon
803,Poipole,51,Acid,level-up,1,ultra-sun-ultra-moon
803,Poipole,64,Peck,level-up,1,ultra-sun-ultra-moon
803,Poipole,398,Poison Jab,level-up,37,ultra-sun-ultra-moon
803,Poipole,406,Dragon Pulse,level-up,1,ultra-sun-ultra-moon
803,Poipole,474,Venoshock,level-up,13,ultra-sun-ultra-moon
803,Poipole,565,Fell Stinger,level-up,14,sword-shield
804,Naganadel,31,Fury Attack,level-up,7,ultra-sun-ultra-moon
804,Naganadel,51,Acid,level-up,1,sword-shield
804,Naganadel,64,Peck,level-up,1,sword-shield
804,Naganadel,314,Air Cutter,level-up,0,ultra-sun-ultra-moon
804,Naganadel,398,Poison Jab,level-up,37,ultra-sun-ultra-moon
804,Naganadel,403,Air Slash,level-up,1,sword-shield
804,Naganadel,406,Dragon Pulse,level-up,1,sword-shield
804,Naganadel,407,Dragon Rush,level-up,70,sword-shield
804,Naganadel,474,Venoshock,level-up,13,ultra-sun-ultra-moon
804,Naganadel,565,Fell Stinger,level-up,14,sword-shield
805,Stakataka,23,Stomp,level-up,15,sword-shield
805,Stakataka,33,Tackle,level-up,1,ultra-sun-ultra-moon
805,Stakataka,36,Take Down,level-up,19,ultra-sun-ultra-moon
805,Stakataka,38,Double-Edge,level-up,61,ultra-sun-ultra-moon
805,Stakataka,88,Rock Throw,level-up,5,sword-shield
805,Stakataka,157,Rock Slide,level-up,5,ultra-sun-ultra-moon
805,Stakataka,350,Rock Blast,level-up,40,sword-shield
805,Stakataka,442,Iron Head,level-up,43,ultra-sun-ultra-moon
806,Blacephalon,52,Ember,level-up,1,ultra-sun-ultra-moon
806,Blacephalon,83,Fire Spin,level-up,1,sword-shield
806,Blacephalon,126,Fire Blast,level-up,37,ultra-sun-ultra-moon
806,Blacephalon,247,Shadow Ball,level-up,41,ultra-sun-ultra-moon
806,Blacephalon,310,Astonish,level-up,1,ultra-sun-ultra-moon
806,Blacephalon,481,Flame Burst,level-up,17,ultra-sun-ultra-moon
806,Blacephalon,500,Stored Power,level-up,13,ultra-sun-ultra-moon
806,Blacephalon,510,Incinerate,level-up,30,sword-shield
806,Blacephalon,595,Mystical Fire,level-up,40,sword-shield
806,Blacephalon,720,Mind Blown,level-up,59,ultra-sun-ultra-moon
807,Zeraora,9,Thunder Punch,level-up,29,ultra-sun-ultra-moon
807,Zeraora,10,Scratch,level-up,1,sword-shield
807,Zeraora,98,Quick Attack,level-up,1,sword-shield
807,Zeraora,154,Fury Swipes,level-up,8,sword-shield
807,Zeraora,163,Slash,level-up,24,sword-shield
807,Zeraora,209,Spark,level-up,1,sword-shield
807,Zeraora,252,Fake Out,level-up,1,sword-shield
807,Zeraora,370,Close Combat,level-up,47,ultra-sun-ultra-moon
807,Zeraora,435,Discharge,level-up,50,ultra-sun-ultra-moon
807,Zeraora,521,Volt Switch,level-up,15,ultra-sun-ultra-moon
807,Zeraora,528,Wild Charge,level-up,36,ultra-sun-ultra-moon
807,Zeraora,555,Snarl,level-up,1,sword-shield
807,Zeraora,612,Power-Up Punch,level-up,1,sword-shield
807,Zeraora,721,Plasma Fists,level-up,43,ultra-sun-ultra-moon
808,Meltan,29,Headbutt,level-up,1,lets-go-pikachu-lets-go-eevee
808,Meltan,84,Thunder Shock,level-up,1,sword-shield
808,Meltan,430,Flash Cannon,level-up,40,sword-shield
809,Melmetal,5,Mega Punch,level-up,48,sword-shield
809,Melmetal,9,Thunder Punch,level-up,0,lets-go-pikachu-lets-go-eevee
809,Melmetal,29,Headbutt,level-up,1,sword-shield
809,Melmetal,63,Hyper Beam,level-up,90,lets-go-pikachu-lets-go-eevee
809,Melmetal,84,Thunder Shock,level-up,1,sword-shield
809,Melmetal,223,Dynamic Punch,level-up,72,sword-shield
809,Melmetal,276,Superpower,level-up,80,sword-shield
809,Melmetal,430,Flash Cannon,level-up,40,sword-shield
809,Melmetal,435,Discharge,level-up,64,sword-shield
809,Melmetal,742,Double Iron Bash,level-up,72,lets-go-pikachu-lets-go-eevee
810,Grookey,10,Scratch,level-up,1,sword-shield
810,Grookey,21,Slam,level-up,24,sword-shield
810,Grookey,75,Razor Leaf,level-up,12,sword-shield
810,Grookey,253,Uproar,level-up,28,sword-shield
810,Grookey,282,Knock Off,level-up,20,sword-shield
810,Grookey,452,Wood Hammer,level-up,32,sword-shield
810,Grookey,785,Branch Poke,level-up,6,sword-shield
811,Thwackey,10,Scratch,level-up,1,sword-shield
811,Thwackey,21,Slam,level-up,30,sword-shield
811,Thwackey,75,Razor Leaf,level-up,12,sword-shield
811,Thwackey,253,Uproar,level-up,36,sword-shield
811,Thwackey,282,Knock Off,level-up,24,sword-shield
811,Thwackey,452,Wood Hammer,level-up,42,sword-shield
811,Thwackey,458,Double Hit,level-up,0,sword-shield
811,Thwackey,785,Branch Poke,level-up,1,sword-shield
812,Rillaboom,10,Scratch,level-up,1,sword-shield
812,Rillaboom,21,Slam,level-up,30,sword-shield
812,Rillaboom,75,Razor Leaf,level-up,12,sword-shield
812,Rillaboom,253,Uproar,level-up,38,sword-shield
812,Rillaboom,282,Knock Off,level-up,24,sword-shield
812,Rillaboom,452,Wood Hammer,level-up,46,sword-shield
812,Rillaboom,458,Double Hit,level-up,1,scarlet-violet
812,Rillaboom,586,Boomburst,level-up,62,sword-shield
812,Rillaboom,778,Drum Beating,level-up,0,sword-shield
812,Rillaboom,785,Branch Poke,level-up,1,sword-shield
813,Scorbunny,24,Double Kick,level-up,12,sword-shield
813,Scorbunny,29,Headbutt,level-up,24,sword-shield
813,Scorbunny,33,Tackle,level-up,1,sword-shield
813,Scorbunny,38,Double-Edge,level-up,36,sword-shield
813,Scorbunny,52,Ember,level-up,6,sword-shield
813,Scorbunny,98,Quick Attack,level-up,8,sword-shield
813,Scorbunny,340,Bounce,level-up,32,sword-shield
813,Scorbunny,488,Flame Charge,level-up,17,sword-shield
814,Raboot,24,Double Kick,level-up,12,sword-shield
814,Raboot,29,Headbutt,level-up,30,sword-shield
814,Raboot,33,Tackle,level-up,1,sword-shield
814,Raboot,38,Double-Edge,level-up,48,sword-shield
814,Raboot,52,Ember,level-up,1,sword-shield
814,Raboot,98,Quick Attack,level-up,1,sword-shield
814,Raboot,340,Bounce,level-up,42,sword-shield
814,Raboot,488,Flame Charge,level-up,19,sword-shield
815,Cinderace,24,Double Kick,level-up,12,sword-shield
815,Cinderace,29,Headbutt,level-up,30,sword-shield
815,Cinderace,33,Tackle,level-up,1,sword-shield
815,Cinderace,38,Double-Edge,level-up,54,sword-shield
815,Cinderace,52,Ember,level-up,1,sword-shield
815,Cinderace,98,Quick Attack,level-up,1,sword-shield
815,Cinderace,340,Bounce,level-up,46,sword-shield
815,Cinderace,364,Feint,level-up,1,scarlet-violet
815,Cinderace,488,Flame Charge,level-up,19,sword-shield
815,Cinderace,780,Pyro Ball,level-up,0,sword-shield
816,Sobble,1,Pound,level-up,1,sword-shield
816,Sobble,20,Bind,level-up,8,sword-shield
816,Sobble,55,Water Gun,level-up,6,sword-shield
816,Sobble,352,Water Pulse,level-up,12,sword-shield
816,Sobble,369,U-turn,level-up,24,sword-shield
816,Sobble,389,Sucker Punch,level-up,20,sword-shield
816,Sobble,710,Liquidation,level-up,28,sword-shield
817,Drizzile,1,Pound,level-up,1,sword-shield
817,Drizzile,20,Bind,level-up,1,sword-shield
817,Drizzile,55,Water Gun,level-up,1,scarlet-violet
817,Drizzile,352,Water Pulse,level-up,12,sword-shield
817,Drizzile,369,U-turn,level-up,30,sword-shield
817,Drizzile,389,Sucker Punch,level-up,24,sword-shield
817,Drizzile,710,Liquidation,level-up,36,sword-shield
818,Inteleon,1,Pound,level-up,1,sword-shield
818,Inteleon,20,Bind,level-up,1,sword-shield
818,Inteleon,55,Water Gun,level-up,1,sword-shield
818,Inteleon,56,Hydro Pump,level-up,62,sword-shield
818,Inteleon,352,Water Pulse,level-up,12,sword-shield
818,Inteleon,369,U-turn,level-up,30,sword-shield
818,Inteleon,389,Sucker Punch,level-up,24,sword-shield
818,Inteleon,512,Acrobatics,level-up,1,scarlet-violet
818,Inteleon,710,Liquidation,level-up,38,sword-shield
818,Inteleon,745,Snipe Shot,level-up,0,sword-shield
819,Skwovet,33,Tackle,level-up,1,sword-shield
819,Skwovet,34,Body Slam,level-up,20,sword-shield
819,Skwovet,44,Bite,level-up,5,sword-shield
819,Skwovet,331,Bullet Seed,level-up,35,sword-shield
819,Skwovet,562,Belch,level-up,45,sword-shield
820,Greedent,33,Tackle,level-up,1,sword-shield
820,Greedent,34,Body Slam,level-up,20,sword-shield
820,Greedent,44,Bite,level-up,1,sword-shield
820,Greedent,331,Bullet Seed,level-up,41,sword-shield
820,Greedent,343,Covet,level-up,0,sword-shield
820,Greedent,562,Belch,level-up,55,sword-shield
821,Rookidee,31,Fury Attack,level-up,12,sword-shield
821,Rookidee,64,Peck,level-up,1,scarlet-violet
821,Rookidee,65,Drill Peck,level-up,28,sword-shield
821,Rookidee,365,Pluck,level-up,16,sword-shield
821,Rookidee,413,Brave Bird,level-up,36,sword-shield
821,Rookidee,681,Power Trip,level-up,4,sword-shield
822,Corvisquire,31,Fury Attack,level-up,12,sword-shield
822,Corvisquire,64,Peck,level-up,1,scarlet-violet
822,Corvisquire,65,Drill Peck,level-up,34,sword-shield
822,Corvisquire,365,Pluck,level-up,16,sword-shield
822,Corvisquire,413,Brave Bird,level-up,46,sword-shield
822,Corvisquire,681,Power Trip,level-up,1,scarlet-violet
823,Corviknight,31,Fury Attack,level-up,12,sword-shield
823,Corviknight,64,Peck,level-up,1,sword-shield
823,Corviknight,65,Drill Peck,level-up,34,sword-shield
823,Corviknight,211,Steel Wing,level-up,0,sword-shield
823,Corviknight,365,Pluck,level-up,16,sword-shield
823,Corviknight,413,Brave Bird,level-up,50,sword-shield
823,Corviknight,681,Power Trip,level-up,1,scarlet-violet
824,Blipbug,522,Struggle Bug,level-up,1,sword-shield
825,Dottler,93,Confusion,level-up,0,sword-shield
825,Dottler,522,Struggle Bug,level-up,1,sword-shield
826,Orbeetle,60,Psybeam,level-up,16,sword-shield
826,Orbeetle,93,Confusion,level-up,1,sword-shield
826,Orbeetle,94,Psychic,level-up,36,sword-shield
826,Orbeetle,405,Bug Buzz,level-up,28,sword-shield
826,Orbeetle,522,Struggle Bug,level-up,1,sword-shield
827,Nickit,98,Quick Attack,level-up,1,sword-shield
827,Nickit,372,Assurance,level-up,16,sword-shield
827,Nickit,389,Sucker Punch,level-up,24,sword-shield
827,Nickit,400,Night Slash,level-up,28,sword-shield
827,Nickit,492,Foul Play,level-up,36,sword-shield
827,Nickit,541,Tail Slap,level-up,32,sword-shield
827,Nickit,555,Snarl,level-up,12,sword-shield
828,Thievul,98,Quick Attack,level-up,1,sword-shield
828,Thievul,168,Thief,level-up,0,sword-shield
828,Thievul,372,Assurance,level-up,16,sword-shield
828,Thievul,389,Sucker Punch,level-up,28,sword-shield
828,Thievul,400,Night Slash,level-up,34,sword-shield
828,Thievul,492,Foul Play,level-up,46,sword-shield
828,Thievul,541,Tail Slap,level-up,40,sword-shield
828,Thievul,555,Snarl,level-up,12,sword-shield
829,Gossifleur,75,Razor Leaf,level-up,12,sword-shield
829,Gossifleur,229,Rapid Spin,level-up,4,sword-shield
829,Gossifleur,304,Hyper Voice,level-up,28,sword-shield
829,Gossifleur,437,Leaf Storm,level-up,36,sword-shield
829,Gossifleur,496,Round,level-up,16,sword-shield
829,Gossifleur,536,Leaf Tornado,level-up,21,sword-shield
829,Gossifleur,670,Leafage,level-up,1,sword-shield
830,Eldegoss,75,Razor Leaf,level-up,12,sword-shield
830,Eldegoss,229,Rapid Spin,level-up,1,sword-shield
830,Eldegoss,304,Hyper Voice,level-up,34,sword-shield
830,Eldegoss,437,Leaf Storm,level-up,46,sword-shield
830,Eldegoss,496,Round,level-up,16,sword-shield
830,Eldegoss,536,Leaf Tornado,level-up,23,sword-shield
830,Eldegoss,670,Leafage,level-up,1,sword-shield
831,Wooloo,24,Double Kick,level-up,16,sword-shield
831,Wooloo,29,Headbutt,level-up,21,sword-shield
831,Wooloo,33,Tackle,level-up,1,sword-shield
831,Wooloo,36,Take Down,level-up,25,sword-shield
831,Wooloo,38,Double-Edge,level-up,40,sword-shield
832,Dubwool,24,Double Kick,level-up,16,sword-shield
832,Dubwool,29,Headbutt,level-up,21,sword-shield
832,Dubwool,33,Tackle,level-up,1,sword-shield
832,Dubwool,36,Take Down,level-up,27,sword-shield
832,Dubwool,38,Double-Edge,level-up,50,sword-shield
832,Dubwool,387,Last Resort,level-up,56,sword-shield
833,Chewtle,29,Headbutt,level-up,21,sword-shield
833,Chewtle,33,Tackle,level-up,1,sword-shield
833,Chewtle,34,Body Slam,level-up,49,sword-shield
833,Chewtle,44,Bite,level-up,7,sword-shield
833,Chewtle,55,Water Gun,level-up,1,sword-shield
833,Chewtle,710,Liquidation,level-up,42,sword-shield
833,Chewtle,746,Jaw Lock,level-up,35,sword-shield
834,Drednaw,29,Headbutt,level-up,21,sword-shield
834,Drednaw,33,Tackle,level-up,1,sword-shield
834,Drednaw,34,Body Slam,level-up,57,sword-shield
834,Drednaw,44,Bite,level-up,1,sword-shield
834,Drednaw,55,Water Gun,level-up,1,sword-shield
834,Drednaw,242,Crunch,level-up,1,scarlet-violet
834,Drednaw,317,Rock Tomb,level-up,0,sword-shield
834,Drednaw,457,Head Smash,level-up,66,sword-shield
834,Drednaw,534,Razor Shell,level-up,1,scarlet-violet
834,Drednaw,710,Liquidation,level-up,48,sword-shield
834,Drednaw,746,Jaw Lock,level-up,39,sword-shield
835,Yamper,33,Tackle,level-up,1,sword-shield
835,Yamper,44,Bite,level-up,10,sword-shield
835,Yamper,209,Spark,level-up,20,sword-shield
835,Yamper,242,Crunch,level-up,30,sword-shield
835,Yamper,528,Wild Charge,level-up,40,sword-shield
835,Yamper,583,Play Rough,level-up,45,sword-shield
835,Yamper,609,Nuzzle,level-up,5,sword-shield
836,Boltund,33,Tackle,level-up,1,sword-shield
836,Boltund,44,Bite,level-up,1,sword-shield
836,Boltund,209,Spark,level-up,20,sword-shield
836,Boltund,242,Crunch,level-up,34,sword-shield
836,Boltund,528,Wild Charge,level-up,48,sword-shield
836,Boltund,583,Play Rough,level-up,55,sword-shield
836,Boltund,609,Nuzzle,level-up,1,sword-shield
837,Rolycoly,33,Tackle,level-up,1,sword-shield
837,Rolycoly,229,Rapid Spin,level-up,5,sword-shield
837,Rolycoly,246,Ancient Power,level-up,20,sword-shield
837,Rolycoly,350,Rock Blast,level-up,40,sword-shield
837,Rolycoly,479,Smack Down,level-up,10,sword-shield
837,Rolycoly,510,Incinerate,level-up,25,sword-shield
838,Carkol,33,Tackle,level-up,1,sword-shield
838,Carkol,229,Rapid Spin,level-up,1,sword-shield
838,Carkol,246,Ancient Power,level-up,20,sword-shield
838,Carkol,350,Rock Blast,level-up,48,sword-shield
838,Carkol,444,Stone Edge,level-up,55,scarlet-violet
838,Carkol,479,Smack Down,level-up,1,sword-shield
838,Carkol,488,Flame Charge,level-up,0,sword-shield
838,Carkol,510,Incinerate,level-up,27,sword-shield
838,Carkol,682,Burn Up,level-up,55,sword-shield
839,Coalossal,33,Tackle,level-up,1,sword-shield
839,Coalossal,229,Rapid Spin,level-up,1,sword-shield
839,Coalossal,246,Ancient Power,level-up,20,sword-shield
839,Coalossal,350,Rock Blast,level-up,54,sword-shield
839,Coalossal,444,Stone Edge,level-up,63,scarlet-violet
839,Coalossal,479,Smack Down,level-up,1,sword-shield
839,Coalossal,488,Flame Charge,level-up,1,scarlet-violet
839,Coalossal,510,Incinerate,level-up,27,sword-shield
839,Coalossal,682,Burn Up,level-up,63,sword-shield
840,Applin,310,Astonish,level-up,1,sword-shield
841,Flapple,17,Wing Attack,level-up,0,sword-shield
841,Flapple,19,Fly,level-up,40,sword-shield
841,Flapple,225,Dragon Breath,level-up,20,sword-shield
841,Flapple,239,Twister,level-up,1,sword-shield
841,Flapple,310,Astonish,level-up,1,sword-shield
841,Flapple,406,Dragon Pulse,level-up,28,sword-shield
841,Flapple,407,Dragon Rush,level-up,44,sword-shield
841,Flapple,491,Acid Spray,level-up,4,sword-shield
841,Flapple,512,Acrobatics,level-up,8,sword-shield
841,Flapple,788,Grav Apple,level-up,32,sword-shield
842,Appletun,23,Stomp,level-up,8,sword-shield
842,Appletun,29,Headbutt,level-up,0,sword-shield
842,Appletun,34,Body Slam,level-up,32,sword-shield
842,Appletun,310,Astonish,level-up,1,sword-shield
842,Appletun,331,Bullet Seed,level-up,20,sword-shield
842,Appletun,406,Dragon Pulse,level-up,40,sword-shield
842,Appletun,412,Energy Ball,level-up,44,sword-shield
842,Appletun,787,Apple Acid,level-up,28,sword-shield
843,Silicobra,21,Slam,level-up,40,sword-shield
843,Silicobra,29,Headbutt,level-up,20,sword-shield
843,Silicobra,35,Wrap,level-up,1,scarlet-violet
843,Silicobra,91,Dig,level-up,30,sword-shield
843,Silicobra,328,Sand Tomb,level-up,50,sword-shield
843,Silicobra,523,Bulldoze,level-up,15,sword-shield
843,Silicobra,693,Brutal Swing,level-up,10,sword-shield
844,Sandaconda,21,Slam,level-up,42,sword-shield
844,Sandaconda,29,Headbutt,level-up,20,sword-shield
844,Sandaconda,35,Wrap,level-up,1,sword-shield
844,Sandaconda,91,Dig,level-up,30,sword-shield
844,Sandaconda,130,Skull Bash,level-up,1,sword-shield
844,Sandaconda,328,Sand Tomb,level-up,51,sword-shield
844,Sandaconda,523,Bulldoze,level-up,15,sword-shield
844,Sandaconda,693,Brutal Swing,level-up,1,sword-shield
845,Cramorant,31,Fury Attack,level-up,14,sword-shield
845,Cramorant,37,Thrash,level-up,49,sword-shield
845,Cramorant,55,Water Gun,level-up,7,sword-shield
845,Cramorant,56,Hydro Pump,level-up,56,sword-shield
845,Cramorant,64,Peck,level-up,1,sword-shield
845,Cramorant,65,Drill Peck,level-up,35,sword-shield
845,Cramorant,291,Dive,level-up,28,sword-shield
845,Cramorant,365,Pluck,level-up,21,sword-shield
845,Cramorant,562,Belch,level-up,1,sword-shield
846,Arrokuda,31,Fury Attack,level-up,6,sword-shield
846,Arrokuda,38,Double-Edge,level-up,48,sword-shield
846,Arrokuda,44,Bite,level-up,12,sword-shield
846,Arrokuda,64,Peck,level-up,1,sword-shield
846,Arrokuda,242,Crunch,level-up,36,sword-shield
846,Arrokuda,291,Dive,level-up,24,sword-shield
846,Arrokuda,453,Aqua Jet,level-up,1,sword-shield
846,Arrokuda,710,Liquidation,level-up,42,sword-shield
847,Barraskewda,31,Fury Attack,level-up,1,sword-shield
847,Barraskewda,38,Double-Edge,level-up,56,sword-shield
847,Barraskewda,44,Bite,level-up,1,sword-shield
847,Barraskewda,64,Peck,level-up,1,scarlet-violet
847,Barraskewda,242,Crunch,level-up,40,sword-shield
847,Barraskewda,291,Dive,level-up,24,sword-shield
847,Barraskewda,453,Aqua Jet,level-up,1,scarlet-violet
847,Barraskewda,675,Throat Chop,level-up,1,scarlet-violet
847,Barraskewda,710,Liquidation,level-up,48,sword-shield
848,Toxel,51,Acid,level-up,1,sword-shield
848,Toxel,562,Belch,level-up,1,scarlet-violet
848,Toxel,609,Nuzzle,level-up,1,scarlet-violet
849,Toxtricity,51,Acid,level-up,1,sword-shield
849,Toxtricity,84,Thunder Shock,level-up,1,sword-shield
849,Toxtricity,209,Spark,level-up,0,sword-shield
849,Toxtricity,351,Shock Wave,level-up,8,sword-shield
849,Toxtricity,398,Poison Jab,level-up,40,sword-shield
849,Toxtricity,435,Discharge,level-up,36,sword-shield
849,Toxtricity,474,Venoshock,level-up,20,sword-shield
849,Toxtricity,491,Acid Spray,level-up,1,sword-shield
849,Toxtricity,562,Belch,level-up,1,scarlet-violet
849,Toxtricity,586,Boomburst,level-up,48,sword-shield
849,Toxtricity,609,Nuzzle,level-up,1,sword-shield
849,Toxtricity,786,Overdrive,level-up,44,sword-shield
850,Sizzlipede,21,Slam,level-up,30,sword-shield
850,Sizzlipede,35,Wrap,level-up,5,sword-shield
850,Sizzlipede,44,Bite,level-up,10,sword-shield
850,Sizzlipede,52,Ember,level-up,1,sword-shield
850,Sizzlipede,83,Fire Spin,level-up,35,sword-shield
850,Sizzlipede,172,Flame Wheel,level-up,15,sword-shield
850,Sizzlipede,242,Crunch,level-up,40,sword-shield
850,Sizzlipede,450,Bug Bite,level-up,20,sword-shield
850,Sizzlipede,679,Lunge,level-up,50,sword-shield
850,Sizzlipede,680,Fire Lash,level-up,45,sword-shield
850,Sizzlipede,682,Burn Up,level-up,55,sword-shield
851,Centiskorch,21,Slam,level-up,32,sword-shield
851,Centiskorch,35,Wrap,level-up,1,sword-shield
851,Centiskorch,44,Bite,level-up,1,sword-shield
851,Centiskorch,52,Ember,level-up,1,sword-shield
851,Centiskorch,83,Fire Spin,level-up,39,sword-shield
851,Centiskorch,172,Flame Wheel,level-up,15,sword-shield
851,Centiskorch,242,Crunch,level-up,46,sword-shield
851,Centiskorch,450,Bug Bite,level-up,20,sword-shield
851,Centiskorch,517,Inferno,level-up,1,sword-shield
851,Centiskorch,679,Lunge,level-up,60,sword-shield
851,Centiskorch,680,Fire Lash,level-up,53,sword-shield
851,Centiskorch,682,Burn Up,level-up,67,sword-shield
852,Clobbopus,20,Bind,level-up,10,sword-shield
852,Clobbopus,66,Submission,level-up,30,sword-shield
852,Clobbopus,249,Rock Smash,level-up,1,sword-shield
